date,watch_time_minutes,views,youtube_red_watch_time_minutes,youtube_red_views,average_view_duration,card_clicks,cards_shown,clicks_per_card_shown,card_teaser_clicks,card_teasers_shown,clicks_per_card_teaser_shown,end_screen_elements_shown,end_screen_element_clicks,clicks_per_end_screen_element_shown,estimated_partner_revenue_usd,estimated_partner_ad_revenue_usd,estimated_partner_adsense_revenue_usd,estimated_partner_doubleclick_revenue_usd,partner_transaction_revenue_usd,transactions,partner_revenue_per_transaction_usd,estimated_monetized_playbacks,playback_based_cpm_usd,ad_impressions,cpm_usd,youtube_ad_revenue_usd,youtube_red_partner_revenue_usd,youtube_red_watch_time_hours,annotation_clicks,clickable_annotations_shown,annotation_click_through_rate,annotation_closes,closable_annotations_shown,annotation_close_rate,annotations_shown,videos_published,videos_added,likes,likes_added,likes_removed,dislikes,dislikes_added,dislikes_removed,shares,comments,videos_in_playlists,videos_added_to_playlists,videos_removed_from_playlists,subscribers,subscribers_gained,subscribers_lost,average_percentage_viewed,watch_time_hours
2015-08-02,280,123,0,0,2.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,56,0.00,1,59,1.69,59,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,38.15,5
2015-08-03,199,108,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,44,0.00,2,46,4.35,46,,,0,0,0,0,0,0,0,1,1,1,0,1,1,0,26.88,3
2015-08-04,226,117,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,35,0.00,1,35,2.86,35,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,33.48,4
2015-08-05,392,202,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,75,1.33,5,76,6.58,76,1,1,9,9,0,0,0,0,4,18,-21,1,22,3,3,0,30.35,7
2015-08-06,253,137,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,90,0.00,3,93,3.23,93,,,2,2,0,1,1,0,1,3,0,0,0,-1,0,1,29.74,4
2015-08-07,211,94,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,37,0.00,1,40,2.50,40,0,0,1,1,0,0,0,0,0,0,-19,0,19,0,0,0,34.04,4
2015-08-08,242,115,0,0,2.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,46,4.35,4,49,8.16,49,,,1,1,0,0,0,0,1,3,0,0,0,0,0,0,31.99,4
2015-08-09,199,113,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,37,5.41,4,37,10.81,37,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,31.02,3
2015-08-10,321,165,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,78,1.28,5,68,7.35,80,1,1,8,8,0,0,0,0,1,4,2,2,0,4,4,0,35.86,5
2015-08-11,194,121,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,108,1.85,2,64,3.12,112,,,3,3,0,0,0,0,0,8,1,1,0,1,1,0,28.89,3
2015-08-12,304,162,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,146,0.00,4,73,5.48,148,1,1,5,5,0,0,0,0,0,6,2,2,0,2,2,0,33.36,5
2015-08-13,263,129,0,0,2.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,109,0.00,8,56,14.29,109,,,4,4,0,0,0,0,1,6,-1,0,1,1,1,0,28.69,4
2015-08-14,178,119,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,67,1.49,5,34,14.71,67,,,6,6,0,0,0,0,0,11,0,0,0,1,1,0,25.62,3
2015-08-15,250,170,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,141,0.00,5,78,6.41,144,1,1,2,2,0,0,0,0,0,4,1,1,0,1,2,1,26.83,4
2015-08-16,225,164,0,0,1.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,141,0.71,7,68,10.29,141,,,3,3,0,0,1,1,0,2,0,0,0,2,2,0,23.10,4
2015-08-17,204,121,0,0,1.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,103,0.97,2,63,3.17,106,,,1,1,0,0,0,0,3,2,0,0,0,4,4,0,28.46,3
2015-08-18,176,112,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,72,0.00,1,36,2.78,73,1,1,-7,1,8,0,0,0,0,2,3,4,1,0,0,0,23.60,3
2015-08-19,284,155,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,106,0.00,3,55,5.45,109,1,1,3,3,0,0,0,0,0,0,1,1,0,1,1,0,35.53,5
2015-08-20,194,144,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,117,0.00,6,60,10.00,120,,,2,2,0,0,0,0,1,0,2,2,0,0,0,0,26.55,3
2015-08-21,162,103,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,63,0.00,4,35,11.43,63,0,0,4,6,2,0,0,0,1,1,0,1,1,0,1,1,29.36,3
2015-08-22,123,79,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,41,2.44,1,22,4.55,43,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33.28,2
2015-08-23,252,138,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,156,0.64,2,91,2.20,159,1,1,3,3,0,0,0,0,0,5,2,2,0,2,2,0,34.05,4
2015-08-24,172,95,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,62,0.00,6,32,18.75,63,,,0,0,0,1,1,0,0,1,0,0,0,1,1,0,29.04,3
2015-08-25,151,100,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,89,0.00,4,53,7.55,95,,,1,1,0,0,0,0,0,2,1,1,0,2,2,0,26.65,3
2015-08-26,137,84,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,77,0.00,7,45,15.56,77,,,0,0,0,1,1,0,0,3,1,1,0,0,0,0,31.24,2
2015-08-27,181,89,0,0,2.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,50,0.00,1,30,3.33,53,,,1,1,0,0,0,0,0,2,0,0,0,2,3,1,38.99,3
2015-08-28,94,65,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,42,0.00,2,27,7.41,45,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.05,2
2015-08-29,196,105,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,79,1.27,5,40,12.50,80,,,5,5,0,0,0,0,1,1,0,0,0,3,3,0,30.64,3
2015-08-30,125,86,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,36,0.00,2,18,11.11,37,,,0,0,0,0,0,0,1,2,0,0,0,0,0,0,28.76,2
2015-08-31,328,171,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,120,0.00,5,40,12.50,121,1,1,4,4,0,0,0,0,2,14,2,2,0,1,1,0,25.11,5
2015-09-01,293,140,0,0,2.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,113,0.00,2,46,4.35,114,1,1,3,4,1,0,0,0,0,1,1,1,0,1,1,0,25.53,5
2015-09-02,170,121,0,0,1.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,154,0.65,7,100,7.00,158,1,1,3,3,0,0,0,0,3,2,1,3,2,-1,0,1,25.66,3
2015-09-03,328,172,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,163,0.00,8,88,9.09,163,1,1,7,7,0,0,0,0,2,11,2,4,2,3,3,0,30.33,5
2015-09-04,210,110,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,79,0.00,3,34,8.82,79,,,3,3,0,0,0,0,0,0,1,1,0,1,1,0,27.94,3
2015-09-05,126,85,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,62,0.00,3,33,9.09,63,,,2,2,0,0,0,0,2,0,0,0,0,-1,0,1,24.47,2
2015-09-06,122,78,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,31,0.00,1,15,6.67,31,,,2,2,0,0,0,0,0,0,0,0,0,0,1,1,20.54,2
2015-09-07,258,88,0,0,2.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,74,0.00,8,41,19.51,75,,,2,2,0,0,0,0,0,4,0,0,0,0,0,0,43.56,4
2015-09-08,117,77,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,65,1.54,4,36,11.11,66,,,2,2,0,0,0,0,0,1,1,1,0,-1,0,1,30.78,2
2015-09-09,252,129,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,146,1.37,5,92,5.43,150,1,1,5,5,0,0,0,0,0,4,2,2,0,0,1,1,31.52,4
2015-09-10,131,93,0,0,1.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,92,2.17,6,55,10.91,96,,,1,1,0,0,0,0,0,0,1,2,1,0,0,0,23.22,2
2015-09-11,165,85,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,85,1.18,7,51,13.73,87,,,2,2,0,0,0,0,1,9,0,0,0,1,1,0,29.37,3
2015-09-12,267,130,0,0,2.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,89,1.12,2,49,4.08,92,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.92,4
2015-09-13,136,87,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,76,1.32,2,47,4.26,81,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,31.53,2
2015-09-14,98,65,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,64,1.56,2,42,4.76,68,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.06,2
2015-09-15,83,68,0,0,1.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,60,0.00,1,33,3.03,63,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.22,1
2015-09-16,377,147,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,222,0.00,6,121,4.96,224,2,2,6,6,0,0,0,0,2,21,4,4,0,3,3,0,35.17,6
2015-09-17,233,129,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,141,0.00,1,85,1.18,142,,,5,6,1,0,0,0,0,13,0,0,0,3,3,0,26.09,4
2015-09-18,147,90,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,77,1.30,2,53,3.77,80,,,1,1,0,1,1,0,2,4,2,3,1,0,0,0,30.68,2
2015-09-19,149,113,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,102,0.00,2,56,3.57,104,,,2,2,0,0,0,0,1,0,0,0,0,2,2,0,26.00,2
2015-09-20,106,84,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,56,0.00,1,24,4.17,57,,,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,21.21,2
2015-09-21,143,107,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,77,0.00,5,44,11.36,79,,,0,0,0,0,0,0,0,0,2,2,0,1,1,0,24.97,2
2015-09-22,210,96,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,72,0.00,1,46,2.17,74,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,36.78,3
2015-09-23,361,161,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,200,0.00,9,117,7.69,204,2,2,13,14,1,0,0,0,0,20,3,3,0,3,3,0,34.76,6
2015-09-24,268,119,0,0,2.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,95,0.00,6,48,12.50,95,,,4,4,0,0,0,0,0,1,0,0,0,0,0,0,35.58,4
2015-09-25,187,92,0,0,2.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,70,0.00,7,45,15.56,71,,,0,0,0,0,0,0,0,0,0,0,0,1,2,1,35.54,3
2015-09-26,171,92,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,90,1.11,4,54,7.41,93,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,32.58,3
2015-09-27,176,101,0,0,1.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,66,0.00,6,34,17.65,66,,,1,1,0,0,0,0,2,0,0,0,0,1,1,0,32.12,3
2015-09-28,153,80,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,76,1.32,1,41,2.44,77,,,2,2,0,0,0,0,0,0,2,2,0,1,1,0,35.64,3
2015-09-29,162,80,0,0,2.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,67,0.00,2,40,5.00,68,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40.29,3
2015-09-30,186,111,0,0,1.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,66,0.00,3,31,9.68,66,1,1,2,2,0,0,0,0,2,4,2,2,0,0,0,0,25.75,3
2015-10-01,127,87,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,41,0.00,1,22,4.55,43,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74,2
2015-10-02,220,142,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,113,0.88,7,55,12.73,115,,,0,0,0,1,1,0,0,0,2,2,0,4,4,0,25.48,4
2015-10-03,142,92,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,2,39,5.13,1,23,4.35,39,,,1,1,0,0,0,0,0,1,0,0,0,2,2,0,30.10,2
2015-10-04,134,93,0,0,1.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,69,0.00,5,40,12.50,71,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27.52,2
2015-10-05,127,61,0,0,2.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,34,0.00,1,20,5.00,35,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.90,2
2015-10-06,151,78,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,77,0.00,3,44,6.82,79,,,1,1,0,0,0,0,0,3,0,0,0,0,0,0,28.91,3
2015-10-07,156,94,0,0,1.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,64,0.00,2,33,6.06,64,1,1,2,2,0,0,0,0,0,4,2,2,0,1,1,0,26.40,3
2015-10-08,94,77,0,0,1.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,62,0.00,2,36,5.56,64,,,0,0,0,1,1,0,0,3,2,2,0,0,0,0,18.80,2
2015-10-09,169,107,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,43,0.00,3,23,13.04,43,,,1,1,0,0,0,0,0,0,0,0,0,-1,0,1,29.98,3
2015-10-10,127,96,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,49,0.00,1,27,3.70,50,,,5,5,0,0,0,0,0,3,-1,0,1,3,3,0,25.36,2
2015-10-11,154,88,0,0,1.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,48,0.00,2,29,6.90,50,,,3,3,0,0,0,0,0,2,0,0,0,0,0,0,32.47,3
2015-10-12,174,96,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,76,1.32,3,40,7.50,76,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.96,3
2015-10-13,237,110,0,0,2.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,87,1.15,2,50,4.00,92,,,3,3,0,0,0,0,1,0,2,2,0,1,1,0,33.33,4
2015-10-14,228,121,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,101,0.00,10,55,18.18,102,1,1,4,4,0,0,0,0,0,10,3,3,0,0,0,0,30.69,4
2015-10-15,165,80,0,0,2.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,55,0.00,0,36,0.00,57,,,2,2,0,0,0,0,0,3,1,1,0,0,0,0,38.24,3
2015-10-16,123,90,0,0,1.4,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,58,0.00,3,30,10.00,59,,,3,3,0,0,0,0,0,0,2,2,0,1,1,0,25.53,2
2015-10-17,221,97,0,0,2.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,60,1.67,0,32,0.00,62,,,1,1,0,0,0,0,0,2,0,0,0,1,1,0,36.63,4
2015-10-18,127,85,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,60,0.00,2,40,5.00,65,,,1,1,0,0,0,0,0,2,0,0,0,-1,0,1,30.63,2
2015-10-19,158,61,0,0,2.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,29,0.00,2,15,13.33,29,,,1,2,1,1,1,0,0,0,0,0,0,0,0,0,50.45,3
2015-10-20,110,82,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,40,0.00,1,25,4.00,43,,,1,2,1,0,0,0,0,2,0,0,0,0,0,0,23.90,2
2015-10-21,269,134,0,0,2.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,142,0.00,4,81,4.94,142,2,2,8,8,0,-1,0,1,1,5,3,5,2,4,4,0,30.08,4
2015-10-22,248,131,0,0,1.9,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,128,0.00,6,68,8.82,130,,,4,4,0,0,0,0,2,0,0,0,0,1,2,1,31.32,4
2015-10-23,199,122,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,92,0.00,8,62,12.90,98,,,3,3,0,0,0,0,1,2,0,0,0,0,0,0,28.91,3
2015-10-24,183,103,0,0,1.8,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,44,0.00,1,25,4.00,45,,,3,3,0,0,0,0,0,0,2,2,0,0,0,0,33.07,3
2015-10-25,154,103,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,43,0.00,1,20,5.00,43,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23.20,3
2015-10-26,83,84,0,0,1.0,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,62,0.00,0,35,0.00,63,,,2,2,0,0,0,0,0,0,0,0,0,-1,0,1,18.99,1
2015-10-27,94,70,0,0,1.3,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,1,55,1.82,3,31,9.68,56,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.72,2
2015-10-28,172,101,0,0,1.7,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,79,0.00,5,46,10.87,81,,,5,5,0,0,0,0,0,2,-1,0,1,0,0,0,27.97,3
2015-10-29,92,76,0,0,1.2,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,54,0.00,3,27,11.11,55,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,18.69,2
2015-10-30,143,68,0,0,2.1,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,35,0.00,1,19,5.26,35,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,37.15,2
2015-10-31,91,60,0,0,1.5,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,28,0.00,1,15,6.67,28,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,27.91,2
2015-11-01,99,60,0,0,1.6,0,0,0.00,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,44,0.00,1,20,5.00,44,,,0,0,0,0,0,0,0,0,1,1,0,1,1,0,25.62,2
